0	5
0.005	4.99923
0.01	4.99691
0.015	4.99304
0.02	4.98764
0.025	4.98071
0.03	4.97224
0.035	4.96226
0.04	4.95077
0.045	4.93779
0.05	4.92332
0.055	4.90738
0.06	4.88999
0.065	4.87116
0.07	4.85091
0.075	4.82927
0.08	4.80624
0.085	4.78186
0.09	4.75615
0.095	4.72912
0.1	4.7008
0.105	4.67122
0.11	4.64041
0.115	4.60838
0.12	4.57516
0.125	4.54078
0.13	4.50527
0.135	4.46866
0.14	4.43096
0.145	4.39222
0.15	4.35245
0.155	4.31169
0.16	4.26996
0.165	4.22729
0.17	4.18371
0.175	4.13924
0.18	4.09391
0.185	4.04775
0.19	4.00078
0.195	3.95303
0.2	3.90453
0.205	3.8553
0.21	3.80536
0.215	3.75474
0.22	3.70346
0.225	3.65155
0.23	3.59903
0.235	3.54591
0.24	3.49223
0.245	3.438
0.25	3.38324
0.255	3.32798
0.26	3.27222
0.265	3.216
0.27	3.15933
0.275	3.10222
0.28	3.04469
0.285	2.98677
0.29	2.92846
0.295	2.86978
0.3	2.81075
0.305	2.75137
0.31	2.69167
0.315	2.63166
0.32	2.57135
0.325	2.51075
0.33	2.44987
0.335	2.38874
0.34	2.32735
0.345	2.26572
0.35	2.20385
0.355	2.14177
0.36	2.07948
0.365	2.01698
0.37	1.95429
0.375	1.89142
0.38	1.82838
0.385	1.76516
0.39	1.70179
0.395	1.63827
0.4	1.5746
0.405	1.5108
0.41	1.44686
0.415	1.38281
0.42	1.31864
0.425	1.25436
0.43	1.18997
0.435	1.12549
0.44	1.06092
0.445	0.996268
0.45	0.931533
0.455	0.866725
0.46	0.801849
0.465	0.736911
0.47	0.671916
0.475	0.606869
0.48	0.541775
0.485	0.47664
0.49	0.411469
0.495	0.346267
0.5	0.281039
0.505	0.21579
0.51	0.150524
0.515	0.085247
0.52	0.0199636
0.525	-0.0453212
0.53	-0.110603
0.535	-0.175876
0.54	-0.241136
0.545	-0.306378
0.55	-0.371596
0.555	-0.436787
0.56	-0.501944
0.565	-0.567064
0.57	-0.63214
0.575	-0.697167
0.58	-0.762141
0.585	-0.827056
0.59	-0.891906
0.595	-0.956686
0.6	-1.02139
0.605	-1.08601
0.61	-1.15055
0.615	-1.21499
0.62	-1.27934
0.625	-1.34358
0.63	-1.4077
0.635	-1.47171
0.64	-1.5356
0.645	-1.59935
0.65	-1.66296
0.655	-1.72642
0.66	-1.78974
0.665	-1.85289
0.67	-1.91586
0.675	-1.97867
0.68	-2.04128
0.685	-2.1037
0.69	-2.16591
0.695	-2.22791
0.7	-2.28968
0.705	-2.35122
0.71	-2.41251
0.715	-2.47355
0.72	-2.53432
0.725	-2.59481
0.73	-2.65501
0.735	-2.7149
0.74	-2.77447
0.745	-2.83372
0.75	-2.89261
0.755	-2.95115
0.76	-3.00931
0.765	-3.06709
0.77	-3.12445
0.775	-3.18139
0.78	-3.23789
0.785	-3.29394
0.79	-3.3495
0.795	-3.40457
0.8	-3.45913
0.805	-3.51315
0.81	-3.56661
0.815	-3.6195
0.82	-3.67179
0.825	-3.72346
0.83	-3.77448
0.835	-3.82484
0.84	-3.87451
0.845	-3.92346
0.85	-3.97167
0.855	-4.01912
0.86	-4.06578
0.865	-4.11162
0.87	-4.15661
0.875	-4.20074
0.88	-4.24398
0.885	-4.28628
0.89	-4.32764
0.895	-4.36802
0.9	-4.40739
0.905	-4.44573
0.91	-4.48301
0.915	-4.5192
0.92	-4.55427
0.925	-4.5882
0.93	-4.62096
0.935	-4.65252
0.94	-4.68286
0.945	-4.71195
0.95	-4.73977
0.955	-4.76629
0.96	-4.79149
0.965	-4.81535
0.97	-4.83784
0.975	-4.85894
0.98	-4.87864
0.985	-4.89691
0.99	-4.91374
0.995	-4.92911
1	-4.94301
1.005	-4.95541
1.01	-4.96632
1.015	-4.97571
1.02	-4.98358
1.025	-4.98992
1.03	-4.99473
1.035	-4.99799
1.04	-4.99971
1.045	-4.99988
1.05	-4.99851
1.055	-4.99559
1.06	-4.99113
1.065	-4.98513
1.07	-4.9776
1.075	-4.96855
1.08	-4.95798
1.085	-4.94591
1.09	-4.93234
1.095	-4.9173
1.1	-4.9008
1.105	-4.88284
1.11	-4.86346
1.115	-4.84267
1.12	-4.82049
1.125	-4.79694
1.13	-4.77203
1.135	-4.7458
1.14	-4.71827
1.145	-4.68946
1.15	-4.6594
1.155	-4.62811
1.16	-4.59561
1.165	-4.56194
1.17	-4.52712
1.175	-4.49118
1.18	-4.45414
1.185	-4.41604
1.19	-4.37689
1.195	-4.33674
1.2	-4.2956
1.205	-4.2535
1.21	-4.21047
1.215	-4.16654
1.22	-4.12173
1.225	-4.07608
1.23	-4.0296
1.235	-3.98233
1.24	-3.93428
1.245	-3.88549
1.25	-3.83598
1.255	-3.78578
1.26	-3.7349
1.265	-3.68337
1.27	-3.63122
1.275	-3.57846
1.28	-3.52513
1.285	-3.47123
1.29	-3.41679
1.295	-3.36184
1.3	-3.30638
1.305	-3.25044
1.31	-3.19404
1.315	-3.1372
1.32	-3.07992
1.325	-3.02224
1.33	-2.96416
1.335	-2.90571
1.34	-2.84689
1.345	-2.78772
1.35	-2.72822
1.355	-2.6684
1.36	-2.60827
1.365	-2.54784
1.37	-2.48714
1.375	-2.42616
1.38	-2.36492
1.385	-2.30344
1.39	-2.24171
1.395	-2.17977
1.4	-2.1176
1.405	-2.05523
1.41	-1.99266
1.415	-1.9299
1.42	-1.86696
1.425	-1.80384
1.43	-1.74057
1.435	-1.67714
1.44	-1.61356
1.445	-1.54983
1.45	-1.48598
1.455	-1.422
1.46	-1.3579
1.465	-1.29368
1.47	-1.22936
1.475	-1.16494
1.48	-1.10042
1.485	-1.03582
1.49	-0.971133
1.495	-0.906369
1.5	-0.841534
1.505	-0.776633
1.51	-0.711672
1.515	-0.646656
1.52	-0.581591
1.525	-0.51648
1.53	-0.451331
1.535	-0.386147
1.54	-0.320934
1.545	-0.255697
1.55	-0.190441
1.555	-0.12517
1.56	-0.0598904
1.565	0.00539416
1.57	0.0706783
1.575	0.135957
1.58	0.201226
1.585	0.266479
1.59	0.331713
1.595	0.396921
1.6	0.462099
1.605	0.527243
1.61	0.592346
1.615	0.657404
1.62	0.722411
1.625	0.787362
1.63	0.852253
1.635	0.917076
1.64	0.981828
1.645	1.0465
1.65	1.11109
1.655	1.17559
1.66	1.24
1.665	1.3043
1.67	1.3685
1.675	1.43258
1.68	1.49654
1.685	1.56037
1.69	1.62407
1.695	1.68763
1.7	1.75103
1.705	1.81428
1.71	1.87737
1.715	1.94028
1.72	2.00301
1.725	2.06555
1.73	2.12789
1.735	2.19002
1.74	2.25193
1.745	2.31361
1.75	2.37506
1.755	2.43625
1.76	2.49719
1.765	2.55785
1.77	2.61823
1.775	2.67831
1.78	2.73808
1.785	2.79752
1.79	2.85663
1.795	2.91539
1.8	2.97379
1.805	3.0318
1.81	3.08942
1.815	3.14662
1.82	3.20339
1.825	3.25972
1.83	3.31558
1.835	3.37095
1.84	3.42582
1.845	3.48017
1.85	3.53398
1.855	3.58722
1.86	3.63988
1.865	3.69193
1.87	3.74335
1.875	3.79412
1.88	3.84421
1.885	3.89361
1.89	3.94227
1.895	3.99019
1.9	4.03734
1.905	4.08368
1.91	4.1292
1.915	4.17386
1.92	4.21764
1.925	4.26052
1.93	4.30246
1.935	4.34344
1.94	4.38343
1.945	4.42241
1.95	4.46034
1.955	4.4972
1.96	4.53296
1.965	4.56759
1.97	4.60107
1.975	4.63336
1.98	4.66445
1.985	4.69431
1.99	4.72291
1.995	4.75023
2	4.77624
2.005	4.80092
2.01	4.82425
2.015	4.8462
2.02	4.86676
2.025	4.88591
2.03	4.90362
2.035	4.91989
2.04	4.93469
2.045	4.948
2.05	4.95983
2.055	4.97015
2.06	4.97895
2.065	4.98623
2.07	4.99197
2.075	4.99618
2.08	4.99884
2.085	4.99996
2.09	4.99953
2.095	4.99756
2.1	4.99404
2.105	4.98898
2.11	4.98239
2.115	4.97426
2.12	4.96462
2.125	4.95347
2.13	4.94081
2.135	4.92667
2.14	4.91106
2.145	4.89399
2.15	4.87548
2.155	4.85555
2.16	4.83422
2.165	4.8115
2.17	4.78742
2.175	4.762
2.18	4.73526
2.185	4.70723
2.19	4.67793
2.195	4.64739
2.2	4.61563
2.205	4.58267
2.21	4.54855
2.215	4.51329
2.22	4.47692
2.225	4.43947
2.23	4.40096
2.235	4.36142
2.24	4.32087
2.245	4.27936
2.25	4.23689
2.255	4.19351
2.26	4.14924
2.265	4.1041
2.27	4.05812
2.275	4.01133
2.28	3.96376
2.285	3.91542
2.29	3.86635
2.295	3.81656
2.3	3.76609
2.305	3.71496
2.31	3.66319
2.315	3.6108
2.32	3.55782
2.325	3.50426
2.33	3.45015
2.335	3.39551
2.34	3.34035
2.345	3.28471
2.35	3.22859
2.355	3.17201
2.36	3.115
2.365	3.05757
2.37	2.99973
2.375	2.9415
2.38	2.88291
2.385	2.82395
2.39	2.76465
2.395	2.70502
2.4	2.64508
2.405	2.58483
2.41	2.5243
2.415	2.46348
2.42	2.4024
2.425	2.34107
2.43	2.27949
2.435	2.21768
2.44	2.15564
2.445	2.0934
2.45	2.03095
2.455	1.9683
2.46	1.90547
2.465	1.84246
2.47	1.77928
2.475	1.71595
2.48	1.65246
2.485	1.58882
2.49	1.52505
2.495	1.46114
